 Part Instance     Node ID  Attached elements           S, S22
    PART-1-1        9953             9755      100.009E-03
    PART-1-1        9953             9854      100.009E-03
    PART-1-1        9953             9855      100.009E-03
    PART-1-1        9954             9755      100.009E-03
    PART-1-1        9954             9756      100.009E-03
    PART-1-1        9954             9855      100.009E-03
    PART-1-1        9954             9856      100.009E-03
    PART-1-1        9955             9756      100.009E-03
    PART-1-1        9955             9757      100.009E-03
    PART-1-1        9955             9856      100.009E-03
    PART-1-1        9955             9857      100.009E-03
    PART-1-1        9956             9757      100.009E-03
    PART-1-1        9956             9758      100.009E-03
    PART-1-1        9956             9857      100.009E-03
    PART-1-1        9956             9858      100.009E-03
    PART-1-1        9957             9758      100.008E-03
    PART-1-1        9957             9759      100.008E-03
    PART-1-1        9957             9858      100.008E-03
    PART-1-1        9957             9859      100.008E-03
    PART-1-1        9958             9759      100.008E-03
    PART-1-1        9958             9760      100.008E-03
    PART-1-1        9958             9859      100.008E-03
    PART-1-1        9958             9860      100.008E-03
    PART-1-1        9959             9760      100.008E-03
    PART-1-1        9959             9761      100.008E-03
    PART-1-1        9959             9860      100.008E-03
    PART-1-1        9959             9861      100.008E-03
    PART-1-1        9960             9761      100.008E-03
    PART-1-1        9960             9762      100.008E-03
    PART-1-1        9960             9861      100.008E-03
    PART-1-1        9960             9862      100.008E-03
    PART-1-1        9961             9762      100.007E-03
    PART-1-1        9961             9763      100.007E-03
    PART-1-1        9961             9862      100.007E-03
    PART-1-1        9961             9863      100.007E-03
    PART-1-1        9962             9763      100.007E-03
    PART-1-1        9962             9764      100.007E-03
    PART-1-1        9962             9863      100.007E-03
    PART-1-1        9962             9864      100.007E-03
    PART-1-1        9963             9764      100.007E-03
    PART-1-1        9963             9765      100.007E-03
    PART-1-1        9963             9864      100.007E-03
    PART-1-1        9963             9865      100.007E-03
    PART-1-1        9964             9765      100.006E-03
    PART-1-1        9964             9766      100.006E-03
    PART-1-1        9964             9865      100.006E-03
    PART-1-1        9964             9866      100.006E-03
    PART-1-1        9965             9766      100.006E-03
    PART-1-1        9965             9767      100.006E-03
    PART-1-1        9965             9866      100.006E-03
    PART-1-1        9965             9867      100.006E-03
    PART-1-1        9966             9767      100.005E-03
    PART-1-1        9966             9768      100.005E-03
    PART-1-1        9966             9867      100.005E-03
    PART-1-1        9966             9868      100.005E-03
    PART-1-1        9967             9768      100.005E-03
    PART-1-1        9967             9769      100.005E-03
    PART-1-1        9967             9868      100.005E-03
    PART-1-1        9967             9869      100.005E-03
    PART-1-1        9968             9769      100.005E-03
    PART-1-1        9968             9770      100.005E-03
    PART-1-1        9968             9869      100.005E-03
    PART-1-1        9968             9870      100.005E-03
    PART-1-1        9969             9770      100.004E-03
    PART-1-1        9969             9771      100.004E-03
    PART-1-1        9969             9870      100.004E-03
    PART-1-1        9969             9871      100.004E-03
    PART-1-1        9970             9771      100.003E-03
    PART-1-1        9970             9772      100.003E-03
    PART-1-1        9970             9871      100.003E-03
    PART-1-1        9970             9872      100.003E-03
    PART-1-1        9971             9772      100.003E-03
    PART-1-1        9971             9773      100.003E-03
    PART-1-1        9971             9872      100.003E-03
    PART-1-1        9971             9873      100.003E-03
    PART-1-1        9972             9773      100.002E-03
    PART-1-1        9972             9774      100.002E-03
    PART-1-1        9972             9873      100.002E-03
    PART-1-1        9972             9874      100.002E-03
    PART-1-1        9973             9774      100.002E-03
    PART-1-1        9973             9775      100.002E-03
    PART-1-1        9973             9874      100.002E-03
    PART-1-1        9973             9875      100.002E-03
    PART-1-1        9974             9775      100.001E-03
    PART-1-1        9974             9776      100.001E-03
    PART-1-1        9974             9875      100.001E-03
    PART-1-1        9974             9876      100.001E-03
    PART-1-1        9975             9776         100.E-03
    PART-1-1        9975             9777         100.E-03
    PART-1-1        9975             9876         100.E-03
    PART-1-1        9975             9877         100.E-03
    PART-1-1        9976             9777      99.9994E-03
    PART-1-1        9976             9778      99.9994E-03
    PART-1-1        9976             9877      99.9994E-03
    PART-1-1        9976             9878      99.9994E-03
    PART-1-1        9977             9778      99.9986E-03
    PART-1-1        9977             9779      99.9986E-03
    PART-1-1        9977             9878      99.9986E-03
    PART-1-1        9977             9879      99.9986E-03
    PART-1-1        9978             9779      99.9978E-03
    PART-1-1        9978             9780      99.9978E-03
    PART-1-1        9978             9879      99.9978E-03
    PART-1-1        9978             9880      99.9978E-03
    PART-1-1        9979             9780       99.997E-03
    PART-1-1        9979             9781       99.997E-03
    PART-1-1        9979             9880       99.997E-03
    PART-1-1        9979             9881       99.997E-03
    PART-1-1        9980             9781      99.9961E-03
    PART-1-1        9980             9782      99.9961E-03
    PART-1-1        9980             9881      99.9961E-03
    PART-1-1        9980             9882      99.9961E-03
